imdb_id,title,original_title,overview,poster_link
tt0493076,Nina,Nina,The story of the late jazz musician and classical pianist Nina Simone including her rise to fame and relationship with her manager Clifton Henderson.,https://m.media-amazon.com/images/M/MV5BMjQ0MDEyNTYxNV5BMl5BanBnXkFtZTgwMjM2OTEyODE@._V1_SX300.jpg
tt5005684,Nil Battey Sannata,Nil Battey Sannata,"Behind the magnificent Taj Mahal lies a cluster of dingy homes where Chanda (35), a domestic help, lives with her 14-year-old daughter Appu. Chanda aspires and dreams that her daughter will study and embrace a better fate. When Appu tells her she wants to quit school and become a maid like her, Chanda takes a strong decision: she will herself go back to school, and even join the class of her daughter.",https://m.media-amazon.com/images/M/MV5BYTM3ZDg0ODItMTQxNy00NDRmLWJlOTMtZTZhNThmOTRiY2YyXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
tt3703750,Kicking Off,Kicking Off,"Kicking Off starts with the most important game of the season. Loyal fans Wigsy and Cliff watch in trepidation as their football team score the goal that will save them from relegation. Victory is bliss as a chorus of supporters chant and cry with elation. However, this frenzy of happiness quickly turns ugly as the referee disallows the deciding goal. With their hearts and fists pumping, adrenalin running and fury racing through their bloodstream, the fans take matters into their own hands and Cliff makes the fatal mistake of planning while intoxicated. Wigsy, a confirmed idiot, follows through with the said plan and in the darkest hours of the night he commits a crime that will cause chaos and catastrophe for him and his best mate Cliff. Kicking Off is cleverly filmed with split screen shots and slow motion montages. The characters are lovable thugs who will leave you laughing and grimacing at their lack of common sense.  The beautiful game just got ugly.",https://m.media-amazon.com/images/M/MV5BYTY2ZTNhNmMtYThkYy00ZTMzLThiZGEtYTkyNDc3ZTFiM2NkXkEyXkFqcGdeQXVyMTU2NzcwOTc@._V1_SX300.jpg
tt4419364,Holidays,Holidays,"An anthology feature film that puts a uniquely dark and original spin on some of the most iconic and beloved holidays of all time by challenging our folklore, traditions and assumptions.",https://m.media-amazon.com/images/M/MV5BZTIyY2QwZTEtOGNlNC00ZjViLTk3YzAtZDc4MmRkZjY1YzFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt2093991,Elvis & Nixon,Elvis & Nixon,"In 1970, a few days before Christmas, Elvis Presley showed up on the White House lawn seeking to be deputized into the Bureau of Narcotics and Dangerous Drugs by the President himself.",https://m.media-amazon.com/images/M/MV5BMTAxMjM4NTc0MjVeQTJeQWpwZ15BbWU4MDgxMzg4MDgx._V1_SX300.jpg
tt2368619,Bastille Day,Bastille Day,"Michael Mason is an American pickpocket living in Paris who finds himself hunted by the CIA when he steals a bag that contains more than just a wallet. Sean Briar, the field agent on the case, soon realises that Michael is just a pawn in a much bigger game and is also his best asset to uncover a large-scale conspiracy.",https://m.media-amazon.com/images/M/MV5BMTAyNDc3MDMwMDNeQTJeQWpwZ15BbWU4MDkyMzc5MjAy._V1_SX300.jpg
tt2980210,A Hologram for the King,A Hologram for the King,"Alan Clay, a struggling American businessman, travels to Saudi Arabia to sell a new technology to the King, only to be challenged by endless Middle Eastern bureaucracy, a perpetually absent monarch, and a suspicious growth on his back.",https://m.media-amazon.com/images/M/MV5BMTU2MzU1NTg4NV5BMl5BanBnXkFtZTgwNzQ5MjAzODE@._V1_SX300.jpg
tt3533916,The Veil,The Veil,"The story springs from the real-world headlines of religious cults and mass suicides. With Veil, it begins 30 years ago, when members of a religious cult known as Heaven's Veil take their own lives. The truth behind what really happened remains buried deep in the memory of the sole survivor, a five-year-old girl, who returns to the compound with a documentary crew as an adult. They soon discover something that is far more terrifying than anything they could have imagined.",https://m.media-amazon.com/images/M/MV5BMTQ1NDY4MzkxMl5BMl5BanBnXkFtZTgwODE1MzY3NzE@._V1_SX300.jpg
tt4659056,The Day Will Come,Der kommer en dag,"Set in the blooming 1960s, the film centres around two young brothers who are instantly robbed of their lives when they are placed in a boy's home forgotten by time. Armed only with a vivid imagination and a fickle hope, the boys engage in the frightening battle against Headmaster Heck and his lethal tyranny. The film is based on actual events.",https://m.media-amazon.com/images/M/MV5BNDg0NzY2NTA2MV5BMl5BanBnXkFtZTgwMjU3MzYxODE@._V1_SX300.jpg
tt4647784,The Confessions,Le confessioni,"A G8 meeting is being held at a luxury hotel on the German coast. The world's most powerful economists are gathered to enact important provisions that will deeply influence the world economy. One of the guests is a mysterious Italian monk, invited by Daniel Rochv, the director of the International Monetary Fund. He wants the monk to receive his confession, that night, in secret. The next morning, Rochv is found dead...",https://m.media-amazon.com/images/M/MV5BN2NjYTU5MzgtZjQzOC00ZTczLThiNTgtMTFlZTZhY2ZkMjFhXkEyXkFqcGdeQXVyMjQ5MDE2NzE@._V1_SX300.jpg
tt5336902,Short Fuse,Short Fuse,"In this ticking clock action-thriller, a courier's last delivery of the day may also be the last day of his life. Strapped with explosives, he must fight for his life while trying to solve a mystery involving both his family and a criminal empire.",https://images-na.ssl-images-amazon.com/images/M/MV5BOGM2YzVkZjktMDg4ZC00YTIzLThlYjMtOWQxMDNjMGQwZmQ5XkEyXkFqcGdeQXVyMTM1MzAzOQ@@._V1_SX300.jpg
tt4881032,On Football,O futebol,"Sergio and his father, Simvo, haven‚at seen each other for over 20 years. On the eve of the 2014 World Cup, Sergio returns to his hometown, Svo Paulo, hoping to watch the games with Simvo, as they used to when he was a kid. It seems to be a perfect plan for a father-son reunion: a whole month together, their schedule based on the World Cup calendar. But as the days go by, their relationship starts to wander into unknown territory and their pact to watch the entire tournament together turns into a dangerous ritual‚a",https://images-na.ssl-images-amazon.com/images/M/MV5BYTBhYTM4MDItNzk2Ny00MGM0LTllMDktNDVkNDc2ZmViN2MyXkEyXkFqcGdeQXVyMjExNjY0MTI@._V1_SX300.jpg
tt2168180,Nise: The Heart of Madness,Nise: O Cora√ß√£o da Loucura,"After being released from prison, Dr. Nise da Silveira is back at work in a psychiatric hospital on the outskirts of Rio de Janeirom where she refuses to employ the new and violent electroshock in the treatment of schizophrenics. Ridiculed by doctors, she is forced to take on the abandoned Sector for Occupational Therapy, where she would start a revolution through paintings, animals and love.",https://m.media-amazon.com/images/M/MV5BMTcwNDY1NjU1OF5BMl5BanBnXkFtZTgwNTI0NTI4NzE@._V1_SX300.jpg
tt4139124,Keanu,Keanu,Friends hatch a plot to retrieve a stolen cat by posing as drug dealers for a street gang.,https://m.media-amazon.com/images/M/MV5BMTUwODA0NzQxMl5BMl5BanBnXkFtZTgwNzUyMjY3ODE@._V1_SX300.jpg
tt4623902,God's Compass,God's Compass,"Suzanne Waters (Karen Abercrombie) has just passed the baton as the principal of the local high school. Having spent a lifetime teaching life lessons, the journey into retirement is about to bring her one of her greatest lessons. Her lesson plan will come from a troubled young man, Eli, as she invests in his life. Suzanne also becomes a first-time grandmother, and the new life of the baby brings renewed hope to the family as each member discovers their core value in God's path for their lives. As Suzanne reflects back on her life of faithfulness, we are reminded that there are no accidents in God's Kingdom, no chance meetings, no purposeless steps taken.",https://m.media-amazon.com/images/M/MV5BOTk2MjVkYjEtMWVlMS00YWQzLTk3NjktOWQ1ZmMxNDcyMjdmXkEyXkFqcGdeQXVyMjQ2NDU4MTY@._V1_SX300.jpg
tt6039284,Food Choices,Food Choices,The revolutionary NEW feature length documentary that the food industry doesn‚at want you to see!,https://m.media-amazon.com/images/M/MV5BYTIwZWMzYTctOWRmMi00ODUyLTgzYTAtZWIzZTZhM2VjYTJlXkEyXkFqcGdeQXVyNTU5NTMzNDY@._V1_SX300.jpg
tt5653294,Flight Crew,–≠–∫–∏–ø–∞–∂,"A story about bravery, self-sacrifice and human dignity put on trial by the merciless power of nature. A young pilot is fired from military air force after disobeying an absurd order. He gets a job as a co-pilot with a civil airline. Being brutally honest and direct, he is not on best terms with his new colleagues. During a flight to Asia his crew receives a distress message from a volcanic island and makes a decision to attempt a rescue mission. Will it be a success? Will they survive the disaster? They have a single chance to find that out: by being a team and sticking up for one another.",https://m.media-amazon.com/images/M/MV5BMTVlYTBhYzgtODYyYS00ZmM1LThmMDctODNkZjJhMWIzZTI5XkEyXkFqcGdeQXVyNTU4MTIxNg@@._V1_SX300.jpg
tt5133308,At the End of the Tunnel,Al final del t√∫nel,A paraplegic computer engineer that moves in a wheelchair and works in his basement starts hearing noises and voices of bank-robbers.,https://m.media-amazon.com/images/M/MV5BNzcyOWQxNDktYWZkOS00MzViLWI0NTYtMDZmNzZkYWI1NDFjXkEyXkFqcGdeQXVyMjI1NTg0MDY@._V1_SX300.jpg
tt3794392,After the Reality,After the Reality,The life of a contestant on a 'Bachelorette' style reality show is thrown into turmoil when the sudden death of his father forces him to quit the series prematurely and reconnect with his estranged sister at the family cabin.,https://m.media-amazon.com/images/M/MV5BZmMyNjIyNWUtYTgxMC00MmNlLTgxZjEtNDdiOGJiYjE2YzE3XkEyXkFqcGdeQXVyNTA0MDc5NTQ@._V1_SX300.jpg
tt4741774,The Son of Joseph,Le Fils de Joseph,"A young man who lives with his mother and has never known his father, heads off to look for him. He finds a cynical and Machiavellian man who works as a publisher in Paris. After he attempts to kill him, he finds filial love thanks to his uncle.",https://m.media-amazon.com/images/M/MV5BNGYxN2ExYzktZTliMC00M2JlLTkzMTEtMjM0OWQxYTBhMzJlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTc1NDM0NDU@._V1_SX300.jpg
tt4857596,Roommates Wanted,Adopte un veuf,"When recently widowed, it is difficult to get used to a new life ... This is the case for Hubert Jacquin, who spends most of his time in his huge apartment, depressed, in front of his TV. One day, after a misunderstanding, his life will change. Manuela, a young and bubbly adventurer in search of a dwelling calls his home! At first reluctant, Hubert will quickly get used to the presence of this energy storm, who even manages to convince him to allow two other people to stay. There are many surprises in store for Hubert ...",https://m.media-amazon.com/images/M/MV5BMmZlOGNmYzItZWU2ZC00MDM4LWE2MmUtYjgwODkzMzA1YjBjXkEyXkFqcGdeQXVyMTIyNjcyMTM@._V1_SX300.jpg
tt3823672,A.R.C.H.I.E.,A.R.C.H.I.E.,"A recently orphaned 15-year-old who has moved to a small town to live with her uncle befriends a robotic canine with super strength, x-ray vision and the ability to talk and the pair take on a military complex, bullies, kidnappers, romance and the world.",https://m.media-amazon.com/images/M/MV5BMTQ4NDI4NDkyMF5BMl5BanBnXkFtZTgwODQ3OTc2ODE@._V1_SX300.jpg
tt3704298,Vincent N Roxxy,Vincent N Roxxy,A small town loner and a rebellious punk rocker unexpectedly fall in love as they are forced on the run and soon discover violence follows them everywhere.,https://m.media-amazon.com/images/M/MV5BYTU5YTIwYjMtYWI1YS00YzViLWI5ZWItZWY4OTBhZDk5OTVjXkEyXkFqcGdeQXVyNDI2MTA0OA@@._V1_SX300.jpg
tt2102508,The Last Laugh,The Last Laugh,"Feature documentary about humor and the Holocaust, examining whether it is ever acceptable to use humor in connection with a tragedy of that scale, and the implications for other seemingly off-limits topics in a society that prizes free speech.",https://m.media-amazon.com/images/M/MV5BODkwNjQ4NzMwOV5BMl5BanBnXkFtZTgwNTcyMTkxMTI@._V1_SX300.jpg
tt5598216,Team Foxcatcher,Team Foxcatcher,"Meant to be a retreat for elite American athletes, Foxcatcher Farms, and all it was intended to represent, was lost in the paranoid downward spiral of its troubled benefactor John Du Pont. Heir to the Du Pont family fortune, John Du Pont funneled his considerable resources into his love of sports‚wrestling in particular. Aiming to reinvigorate the US Olympic wrestling team, Du Pont created Foxcatcher, and invited gold medal champion Dave Schultz to lead the charge. What began as an idealistic sports idyll soon deteriorated into suspicion, distrust, and ultimately murder.",https://m.media-amazon.com/images/M/MV5BYjJiOWExZTQtNzY2OS00NzI1LWI5ZTgtNGRkOGFkOTA3MDg5XkEyXkFqcGdeQXVyMzE0MzA2MDE@._V1_SX300.jpg
tt3886604,Between Us,Between Us,Longtime couple Henry and Dianne are afraid that if they finally tie the knot it would mean the end of their days as free-spirited urbanites. But a whirlwind night apart involving temptations from a duo of strangers will either make them realize why they are together in the first place or finally drive them apart forever.,https://m.media-amazon.com/images/M/MV5BMmVmNWI2NjctYmM3ZS00MWU3LWJiNGYtMDczZTYzMTI4YmI1L2ltYWdlXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg
tt4902716,Rebirth,Rebirth,A man's life is turned inside out after a visit from his college friend leads him into the unexpected.,https://m.media-amazon.com/images/M/MV5BNzZlYWU3ZTktMWUzMi00ZWFjLThhZTMtNGNjYTRiMDQxYmU2XkEyXkFqcGdeQXVyNTc5NDE0MDA@._V1_SX300.jpg
tt5599918,Pearl,Pearl,"Pearl follows a father and daughter on the road together, tracing his struggles to make it as a musician and parent, and her coming-of-age and musical journey to fulfillment.",https://m.media-amazon.com/images/M/MV5BZjZlZTdmYWUtNjM2OC00NTE0LTk1MjAtNzY0ODQxNmMwYzlhXkEyXkFqcGdeQXVyNDU3Njk2ODI@._V1_SX300.jpg
tt5538078,Extremis,Extremis,A purely observational non-fiction film that takes viewers into the ethically murky world of end-of-life decision making in a public hospital.,https://m.media-amazon.com/images/M/MV5BMjM5OTc3NzMyOF5BMl5BanBnXkFtZTgwMzU1MDU5OTE@._V1_SX300.jpg
tt5652620,Daniel Tosh: People Pleaser,Daniel Tosh: People Pleaser,"Daniel Tosh is brutally honest in his newest stand-up special filmed at the Wilshire Ebell Theater in Los Angeles. The comedian takes piercing shots at everyone, including couples who can't conceive, parents of sick children, hoarders, marathoners, and his fans.",https://m.media-amazon.com/images/M/MV5BMTAxOTk4NDk3MzheQTJeQWpwZ15BbWU4MDk5Mjg1Nzgx._V1_SX300.jpg
tt5134870,The Happy Film,The Happy Film,"New York designer Stefan Sagmeister lives in the city of his dreams, and creates work for the likes of the Rolling Stones and Jay-Z. Business is good, creative juices are flowing, and yet he suspects there must be more to life. Sagmeister takes on the daunting project of changing his personality by trying to figure out the causes of happiness. On the advice of a trusted psychologist Sagmeister experiments with three different approaches: meditation, therapy, and drugs. The Happy Film follows his pursuit, and all that he encounters along the way: joy, ecstasy, heartbreak, change, love, and death.",https://m.media-amazon.com/images/M/MV5BYWFlNjJjNGItNjM3Yi00NTdiLWI1MzItYjgxMGY5OTVlZTQ0XkEyXkFqcGdeQXVyMzcwNzEwOTM@._V1_SX300.jpg
